score,SentiStrength-posScore,SentiStrength-negScore,mpqa-posCount,mpqa-negCount,BingLiu-posCount,BingLiu-negCount,AFINN-posScore,AFINN-negScore,S140-posScore,S140-negScore,NRC-Hash-Sent-posScore,NRC-Hash-Sent-negScore,NRC-10-anger,NRC-10-anticipation,NRC-10-disgust,NRC-10-fear,NRC-10-joy,NRC-10-sadness,NRC-10-surprise,NRC-10-trust,NRC-10-negative,NRC-10-positive,NRC-10-Expanded-anger,NRC-10-Expanded-anticipation,NRC-10-Expanded-disgust,NRC-10-Expanded-fear,NRC-10-Expanded-joy,NRC-10-Expanded-sadness,NRC-10-Expanded-surprise,NRC-10-Expanded-trust,NRC-10-Expanded-negative,NRC-10-Expanded-positive,NRC-Hash-Emo-anger,NRC-Hash-Emo-anticipation,NRC-Hash-Emo-disgust,NRC-Hash-Emo-fear,NRC-Hash-Emo-joy,NRC-Hash-Emo-sadness,NRC-Hash-Emo-surprise,NRC-Hash-Emo-trust,SentiWordnet-posScore,SentiWordnet-negScore,Emoticons-posScore,Emoticons-negScore,Negation-negationCount
0.562,2,-4,0,2,0,2,0,-3,8.276,-2.813,2.514,-1.238,1,0,1,1,0,1,0,0,2,0,0.416286,0.369505,0.141605,0.373397,0.386787,0.106344,0.284761,0.405824,1.104629,1.000678,0.884221,0.391651,0,0.191104,0.79376,0.951081,0.389452,0.506829,0.122917,-1.261359,0,0,0
0.562,2,-3,0,1,0,1,0,-2,0.282,-2.066,0,-3.123,0,0,0,0,0,0,0,0,0,0,0.372522,0.201513,0.3366,0.396761,0.199948,0.181139,0.232087,0.346505,1.630854,0.6802,0.8703,0.220347,0.888375,0,0,1.369575,0,0,0,-0.412698,0,0,0
0.562,1,-2,0,1,0,2,0,-2,3.255,-3.285,1.662,-5.206,1,1,0,1,0,0,1,0,1,0,1.895284,1.033695,0.981064,1.5396,0.874041,1.217607,0.770247,2.016991,5.838062,2.846555,1.690488,2.634584,0.959609,0.72415,0,1.593725,0.149329,0.374313,0.054126,-1.125,0,0,2
0.562,1,-3,0,2,0,2,0,-5,2.4,-2.716,1.359,-3.992,1,0,0,1,0,0,0,0,1,0,0.913819,0.442417,1.249142,1.154773,0.45508,0.846994,0.390232,0.559482,3.269776,1.191022,0.249504,0.777993,1.188003,1.342779,0,0.546854,0.266752,0.166457,0,-1.854167,0,0,0
0.562,3,-2,0,1,0,3,0,-8,3.003,-9.228,2.934,-4.91,0,1,0,0,0,0,0,0,2,1,1.201796,0.673586,0.783135,0.994517,1.005464,0.435101,0.396455,0.900785,3.748429,1.911195,2.128648,0.472813,3.954455,0.263004,0.809534,0.229482,0.419451,0.952244,0.309524,-1.86916,0,0,0
0.562,1,-3,0,2,0,2,0,-6,0.014,-1.08,0,-2.725,0,0,0,0,0,0,0,0,1,0,0.671091,0.125797,0.333123,0.42761,0.03417,0.421287,0.093044,0.106203,1.371576,0.106393,1.772309,0,1.344028,0,0,0,0,0,0.083333,-1.197917,0,0,0
0.562,1,-1,3,2,1,1,3,-2,2.611,-3.309,2.775,-4.481,1,1,0,1,1,1,1,1,2,2,1.343711,0.85345,0.998433,1.087249,0.447112,0.770859,0.644556,0.99867,4.537664,1.789598,1.237395,0.471091,1.726487,0.493958,0.246471,0.361031,0.838484,1.772314,1.54494,-2.091463,0,0,1
0.562,1,-4,0,1,0,1,1,0,0.47,-1.036,0.898,-1.661,1,0,1,1,1,0,1,1,1,1,0.180245,0.147613,0.092133,0.126583,0.05721,0.07534,0.039677,0.163576,0.62785,0.279283,2.832713,1.224826,0.185076,0.913908,0.195272,1.014825,0.186226,0,0.664583,-0.0625,0,0,0
0.562,1,-4,1,2,1,2,0,-4,3.157,-4.383,1.344,-8.668,1,1,2,0,1,1,1,2,2,2,1.677723,1.05876,1.45903,1.561677,0.732399,0.817868,0.737091,1.183983,6.1211,2.571336,1.699466,0.807241,2.926042,0.104363,1.36867,0.030216,0.475543,0.129037,1.006814,-0.59375,0,0,0
0.562,1,-4,0,1,0,1,0,-4,0.929,-3.929,0.52,-5.049,1,0,0,0,0,0,0,0,1,0,0.656578,0.411456,1.073229,0.815566,0.262504,1.047203,0.272211,0.444766,2.472196,0.971961,1.705757,0.18083,0.677596,0.08359,0,0.778541,0.255596,0.621104,0.375,-0.777083,0,0,0
0.562,1,-3,0,3,0,3,1,-6,2.746,-5.695,3.191,-6.089,0,1,1,0,0,0,0,1,2,0,1.672607,1.068536,1.513736,1.350884,1.080854,1.354392,0.746259,1.699098,6.468599,3.434518,1.578469,0.578656,1.521805,0.004928,0.289925,0.60821,2.74682,0.510595,0.328869,-1.930655,0,0,0
0.562,2,-3,0,2,0,2,0,-5,3.616,-3.911,4.806,-4.177,0,0,0,1,0,2,0,0,2,0,1.061939,1.218682,0.603306,0.983242,0.978659,0.486193,0.584839,1.32434,3.228686,3.073118,0.907275,1.994847,0.698458,0.869259,1.432227,0.74415,0.900238,0.32741,0.439583,-2.528152,0,0,0
0.562,1,-2,0,1,0,0,0,0,1.398,-1.563,0.28,-4.68,0,0,0,0,0,0,0,0,0,0,1.306433,0.743218,0.490799,0.962668,0.710395,0.403903,0.537081,0.958432,3.043487,2.257725,1.252371,0.565888,1.390705,0.315042,0,0.165436,0.00592,1.828819,0.03125,0,0,0,0
0.556,2,-4,1,2,1,1,3,0,3.092,-2.383,4.682,-10.438,0,1,0,0,1,0,1,1,1,1,1.05709,0.611041,0.862688,1.035871,0.455413,0.605227,0.664125,0.712033,4.354531,1.479767,1.78804,0.220347,0.03511,0.799274,0.777965,0.254765,0.984958,0.188609,1.10988,-0.391667,0,0,0
0.562,1,-1,1,1,1,1,0,-2,1.367,-1.903,1.826,-1.493,0,0,0,0,0,0,0,0,0,0,0.586112,0.395971,0.31666,0.435902,0.34724,0.318674,0.196178,0.398908,1.953669,1.076184,1.544412,0,1.093863,0.078522,0,0,0.207372,0,0.990012,-0.1875,0,0,0
0.491,1,-1,0,0,0,0,0,0,1.582,-4.44,2.836,-1.239,0,0,0,0,0,0,0,0,0,1,1.280307,0.941657,0.772024,0.841578,0.712438,0.539823,0.634828,1.011157,4.556396,2.29891,0.690198,1.222355,0.447028,0.382925,0.272647,0,1.60542,0,0.4375,-0.479167,0,0,0
0.562,2,-4,0,0,0,0,0,-5,2.914,-2.977,2.664,-4.092,2,0,1,2,0,1,1,0,2,0,0.92466,0.472727,0.659852,0.787325,0.52767,0.590546,0.269051,0.519471,2.054131,1.551386,0.609752,0.282947,1.989839,0,0,0,1.618876,0,0.392857,-0.104167,0,0,0
0.562,1,-1,1,1,0,2,0,-1,3.933,-2.918,1.447,-5.769,0,1,1,0,1,1,0,1,1,1,0.890006,0.649194,1.245422,1.045411,0.404681,0.705849,0.423308,0.756772,4.63811,1.996922,1.536476,0.283912,2.109668,1.480964,0,0.088955,0.217725,0,0.123611,-0.598327,0,0,1
0.542,1,-3,2,0,1,0,1,0,0.858,-1.325,1.1,-5.44,0,0,0,0,0,0,0,0,0,0,0.297933,0.325927,0.211438,0.200232,0.364772,0.150636,0.175935,0.59498,1.182544,1.035946,0.928321,1.144855,0.607569,0,0.51948,0.337473,0.960042,0,1.393056,-0.125,0,0,0
0.542,3,-3,2,0,1,1,9,-4,3.685,-4.912,2.231,-8.228,0,0,0,0,0,0,0,0,0,0,2.279528,0.64651,2.222815,1.682589,0.401868,0.85227,0.456143,0.543694,6.887249,1.333698,2.354689,0.378487,1.546809,0.492333,0.514394,0.230015,0.956159,0.58818,1.316847,-1.36875,0,0,0
0.593,1,-3,0,1,0,1,0,-2,1.963,-2.16,1.366,-2.007,1,0,1,0,0,1,1,0,1,0,0.837524,0.619084,0.676754,0.744592,0.385201,0.385817,0.324915,0.76807,3.154182,1.523188,0.117729,0.357823,0.879109,0.342516,0.032002,0.215831,0.237718,0.429208,0.166667,-0.408333,0,0,0
0.542,2,-4,0,0,0,0,3,0,3.253,-0.681,0.729,-4.6,0,0,0,0,0,0,0,0,0,0,0.546073,0.479844,0.440454,0.359005,0.382055,0.129899,0.325872,0.534923,1.92674,1.195101,1.427125,0.581217,0,0.125311,0.504358,0.010592,0.563337,0.103802,0.15625,-0.041667,0,0,0
0.421,1,-3,1,0,0,0,0,-1,3.395,-4.239,0.983,-4.122,0,0,0,0,0,0,0,0,0,0,0.767829,0.628684,0.497379,0.670655,0.626977,0.435364,0.423102,0.95723,2.977644,1.991237,0.586008,0.106641,0.232405,0.387817,0,0.296326,1.004072,1.605043,0.454053,-0.125,0,0,1
0.542,1,-1,0,0,1,0,0,0,0.356,-1.473,1.727,-0.86,0,0,0,0,0,0,0,0,0,0,0.357278,0.317952,0.296525,0.291041,0.247108,0.157122,0.224541,0.452914,1.801059,0.847013,0.759876,0.397101,0.219869,0.095761,0,0.069844,0.132078,0,0.194923,-0.596442,0,0,0
0.542,2,-3,1,0,1,0,2,0,0.743,-0.21,0.434,-1.872,0,0,0,0,0,0,0,0,0,0,0.61588,0.305802,0.766745,0.661107,0.332543,0.288813,0.235783,0.356383,1.886938,0.935415,0.317348,0.326228,0.245608,0,0,0.041469,0.404726,0,1.195833,-0.0125,0,0,0
0.517,3,-1,3,1,1,1,4,0,2.037,-1.303,1.614,-4.625,0,0,0,0,0,0,0,0,0,0,1.291755,0.643164,1.28202,1.059143,0.596961,0.480309,0.60415,0.882588,4.642943,1.796647,1.42697,0.001125,2.097441,0,0.428769,0.028231,0.031341,0.387034,1.002001,-0.536292,0,0,0
0.542,1,-2,2,5,1,5,3,-13,2.552,-5.787,1.559,-16.734,1,0,1,1,0,1,0,0,1,0,3.783263,1.148978,3.138508,2.567041,1.091217,2.28341,1.000437,1.38428,8.919952,3.255848,0.560383,0.261936,3.964539,0.099539,0.642129,0.206736,0.191562,0.739108,1.216288,-2.963494,0,0,1
0.542,1,-3,0,1,0,0,0,-2,1.999,-4.936,1.774,-6.345,1,0,1,1,0,1,0,0,1,0,1.356399,1.128618,0.875111,1.023669,0.842592,0.665013,0.514912,1.417372,4.947292,3.160402,1.605799,1.203465,1.561169,1.648716,1.436264,0.558017,0.381315,1.100587,0.762752,-1.58125,0,0,0
0.542,1,-3,0,0,0,0,0,-2,0,-0.725,0,-1.73,1,0,0,0,0,1,0,0,1,0,0.219197,0.206398,0.095569,0.140617,0.218494,0.109704,0.167248,0.327036,0.881005,0.776915,0.077523,0,0.719753,0.056755,0,0.357364,0,0.708126,0,-0.291667,0,0,0
0.542,2,-4,1,2,1,2,2,-9,2.928,-4.091,1.836,-9.045,2,0,0,2,0,1,0,0,2,0,2.096182,0.800641,1.98663,2.430983,0.988937,1.730494,0.636473,1.060676,5.32532,2.68904,0.730347,1.711004,3.929897,0,0.821283,2.754033,0,1.790031,1.043502,-0.166667,0,0,0
0.542,2,-1,0,1,0,1,0,0,1.804,-3.702,3.142,-2.187,0,0,0,0,0,0,0,0,2,0,0.706145,0.629452,0.45101,0.580401,0.575965,0.448783,0.367908,0.911691,2.147812,1.975414,1.098095,1.693831,2.276092,0.006043,0.281596,0.759775,0.322101,0,0.360417,-0.61131,0,0,0
0.542,3,-1,0,1,0,1,0,0,1.188,-2.345,0.769,-1.929,0,0,0,0,0,0,0,1,0,1,0.42185,0.450898,0.203403,0.332375,0.324314,0.271307,0.235216,0.313831,1.310149,0.741684,1.825248,0.725572,0.237379,0.288477,0,0,0.00592,0,0.418709,-0.89678,0,0,0
0.542,1,-4,0,3,0,3,0,-5,0.68,-3.077,1.646,-2.798,1,0,1,0,0,0,0,0,2,0,1.45662,0.417782,0.669412,1.341692,0.382214,0.879175,0.518291,0.572425,3.185242,1.190319,0.786787,0.962181,0.985361,0.201145,0,0.453329,0.408991,0.207212,0.06875,-0.416667,0,0,0
0.525,1,-3,0,1,0,1,0,0,0.901,-2.445,1.481,-3.903,0,0,0,0,0,1,0,0,0,0,0.489584,0.299787,0.426402,0.350061,0.282944,0.231399,0.163103,0.452455,1.778114,0.977856,1.602782,0,1.442219,0.178322,0.077379,0.647076,0,0.280991,0.16369,-0.693155,0,0,0
0.542,2,-1,5,3,2,1,6,0,1.915,-5.399,1.296,-5.326,1,0,0,1,0,1,0,1,1,0,1.683103,0.749638,1.486664,1.659854,0.592833,0.876725,0.614524,1.163428,5.224873,2.048337,2.011729,0.764833,1.465631,0.893665,0.186315,0.213154,0.26353,1.315521,1.959096,-1.244138,0,0,1
0.542,1,-4,2,1,1,1,1,0,1.981,-5.346,2.133,-6.726,1,0,0,0,0,0,0,0,1,1,1.176139,1.083228,0.764037,0.955452,0.691723,0.695501,0.448668,1.187854,4.981035,3.260387,2.598701,0.001125,1.184481,0.146552,0.348929,0.159579,1.360447,0.166457,1.90375,-0.854167,0,0,0
0.542,1,-3,0,0,1,0,0,-2,1.88,-3.655,0.813,-6.492,1,0,0,0,0,1,0,0,1,0,1.121934,0.649984,0.956448,0.899517,0.415023,0.641739,0.409136,0.744809,4.182737,1.718173,1.488767,0.178066,2.614895,0.759825,0,0.357364,0.335999,0.842599,0.5625,-0.334135,0,0,1
0.542,1,-2,0,1,0,1,0,-2,0.629,-2.484,0.493,-2.626,0,0,0,0,0,0,0,0,0,0,1.213183,0.5788,1.020028,0.922133,0.353731,1.141355,0.442912,0.553845,3.947056,1.209754,0.48077,0,0.882162,0.127445,0.222188,0.590985,0,0.520255,0.301173,-1.353571,0,0,1
0.542,2,-3,1,4,1,4,0,-7,4.546,-2.521,3.16,-1.906,2,0,2,1,1,1,0,3,3,2,1.400446,0.660784,0.716349,0.868053,0.840224,0.417019,0.53949,1.035238,4.005834,2.374739,2.405608,1.049031,0.808088,0,1.827388,0.889348,0.239812,1.160197,1.467857,-1.104167,0,0,1
0.542,1,-3,0,1,0,1,0,-3,0.643,-2.942,1.31,-2.968,0,0,0,0,0,0,0,0,0,0,0.694395,0.298562,0.987753,0.835835,0.217154,0.698196,0.164494,0.446042,2.219039,0.945638,0.674714,1.153747,0.787214,0.164276,0,0.493361,0.525473,0,0.06875,-1.510417,0,0,0
0.542,2,-2,1,3,0,2,2,-3,1.66,-6.375,0.891,-7.094,0,0,0,0,0,0,0,1,0,2,1.583495,1.260402,1.368747,1.428107,0.639823,1.245778,0.709559,1.150972,5.497442,2.678027,1.004851,1.618435,3.027133,2.361645,0.069794,1.149111,1.183121,0.728598,1.495238,-2.436657,0,0,0
0.542,1,-3,0,3,0,1,0,-6,0.954,-9.167,6.321,-1.954,1,0,2,3,0,1,0,0,4,0,0.906786,0.732888,0.656861,0.82313,0.588277,0.460067,0.378582,0.587717,3.982216,1.977445,1.426741,0,1.750867,1.696978,0.731141,0,1.054237,0,0.918899,-2.319345,0,0,1
0.542,2,-4,1,1,0,0,0,0,2.009,-5.636,3.701,-3.944,0,0,0,0,1,0,0,1,0,1,2.227695,1.819649,1.365303,2.071233,1.047987,1.497819,1.079317,1.90447,9.126558,3.713933,2.252635,0.435805,0.682087,1.176392,0.417841,0.201244,0.417725,3.25299,0.350893,-2.17307,0,0,1
0.542,1,-4,0,2,0,2,0,-1,0.092,-0.227,0.235,-0.092,1,0,0,1,0,1,0,0,2,0,0.181625,0.130213,0.077309,0.247665,0.029672,0.115824,0.087023,0.08342,0.711205,0.275004,1.349873,0,0,0.154832,0,0,0,0.022968,0,-1.033333,0,0,0
0.542,1,-3,0,1,0,1,0,-3,0.405,-0.915,0,-0.819,0,0,0,0,0,0,0,0,0,0,0.702971,0.20872,0.346121,0.455566,0.108927,0.42959,0.122466,0.16375,1.450042,0.260588,1.385184,0.001125,0.467324,0,0,0,0,0,0.083333,0,0,0,0
0.542,2,-4,0,0,0,0,3,0,4.01,-1.612,9.168,-3.975,0,1,1,0,1,0,1,1,0,1,0.668958,0.558317,0.37003,0.489354,0.97397,0.410754,0.348581,0.741656,2.547341,1.385329,1.979362,0.852204,0.311577,0.406204,1.021953,0.504046,0.498339,0,0.25,-0.125,3,0,0
0.542,1,-4,0,1,0,1,0,-3,1.331,-1.811,1.102,-10.572,1,0,0,1,0,0,0,0,2,0,1.05149,0.644022,0.882782,1.349126,0.415631,0.596045,0.372064,0.708073,3.469219,1.512327,2.378038,0.302194,2.021966,1.210447,0,0,1.537974,0.00966,0.0625,-0.34375,0,0,0
0.542,1,-4,0,0,0,0,0,0,0.956,-0.496,1.245,-1.22,0,0,0,0,0,0,0,0,0,0,0.143936,0.325473,0.109862,0.122458,0.179478,0.061498,0.112963,0.228915,0.728833,0.898515,1.873325,0.54218,0.126235,0.400311,0.213647,0,0,0,0.206548,-0.1375,0,0,0
0.491,1,-4,2,2,1,2,2,-5,1.186,-2.155,0.891,-2.848,1,0,0,0,0,0,0,0,2,1,0.478022,0.359519,0.374189,0.431522,0.351711,0.234423,0.205107,0.509836,1.878605,1.37088,1.257907,0,0.296735,0.831844,0.337304,0.982208,0.496199,3.876512,0.361012,-0.683333,0,0,0
0.542,1,-2,0,1,0,2,2,-2,4.055,-7.533,4.515,-7.169,2,1,2,4,0,2,0,0,3,2,0.831151,0.409452,0.783581,0.831055,0.334854,0.351069,0.246481,0.452176,3.632178,1.245622,0.862656,0.350535,0.731035,0.729835,1.94103,0.117649,0.931974,0,0.704167,-0.583333,0,0,0
0.542,3,-4,4,3,3,2,3,-4,3.262,-4.681,2.152,-6.813,3,1,1,1,1,1,1,1,3,1,1.175701,0.719244,1.287878,1.237566,0.503454,0.675268,0.430586,0.705104,5.097371,1.94928,2.858167,0.377199,2.445512,0.068826,0.568839,0.662345,2.295629,0,3.643683,-3.809077,0,0,1
0.519,1,-1,0,0,0,0,0,0,0.527,-1.203,0.907,0,1,0,1,0,0,0,0,0,1,0,0.084205,0.065242,0.024135,0.043696,0.081763,0.017299,0.071008,0.122317,0.231675,0.266585,0,0,0.685851,0,0,0,0,0,0,-0.094147,0,0,0
0.542,2,-2,1,3,1,3,2,-5,0.136,-5.251,1.159,-3.102,3,1,1,2,0,3,0,0,4,0,0.814041,0.190179,0.897492,0.894716,0.11781,0.547098,0.203429,0.287958,3.024514,0.488783,2.65317,0,0.752265,0.853341,0,0.436427,0,0,0.76875,-1.865476,0,0,1
0.542,1,-1,0,0,0,0,0,0,1.554,-4.759,2.877,-4.274,1,2,1,1,0,0,0,0,1,0,1.429606,0.716847,1.172467,1.165398,0.476639,0.655531,0.519424,0.987965,5.10481,1.97486,2.207451,0.22227,1.223364,0.031683,0.250409,0.150308,1.740536,0.466506,0.869792,-0.278274,0,0,0
0.542,2,-1,2,2,2,1,2,0,2.428,-1.719,1.729,-2.578,1,0,0,1,0,0,0,0,1,2,1.12552,0.663401,1.626291,1.313392,0.400059,0.669164,0.452113,0.656671,4.731327,1.481113,1.448765,2.222283,0.506334,0.297605,0.656165,0.411921,0.410458,0,1.425,-0.854167,0,0,0
0.542,2,-3,1,3,0,3,2,-4,1.43,-4.06,0.298,-9.855,2,0,1,1,0,1,0,0,3,0,0.997063,0.612763,1.057878,0.923049,0.405863,0.544996,0.549522,0.840156,3.822199,1.63307,0.987354,0.384614,2.189243,0.493967,0,0.787825,0.452479,0,1.0375,-0.354167,0,0,0
0.542,1,-1,0,3,0,3,0,-5,2.832,-0.922,2.869,-4.937,1,0,0,1,0,1,0,0,2,0,0.655674,0.343849,0.387529,0.427057,0.296537,0.290034,0.258933,0.606591,2.271319,1.087305,0.370524,0.942202,2.716044,0,1.160963,0.466166,0.712062,0.722441,0.520833,-2.175298,0,0,0
0.542,1,-2,1,0,0,0,0,0,2.367,-2.303,1.796,-1.945,0,0,0,0,0,0,0,0,0,0,0.409414,0.290915,0.547541,0.470693,0.252928,0.185205,0.215558,0.375948,1.720827,0.805933,1.503169,0,0.26776,0.542688,0,0.00834,0.028781,0.166457,0.687744,-0.779221,0,0,1
0.542,1,-4,0,1,0,1,0,-2,1.765,-1.341,2.713,-1.152,1,0,0,0,0,0,0,0,1,0,0.384233,0.445851,0.198365,0.347049,0.407414,0.247593,0.206664,0.525646,1.220673,1.213486,1.263503,0.363822,0,0.357192,0.206113,0,0.135996,0,0,-0.597917,0,0,1
0.521,3,-3,6,2,3,2,5,-4,5.828,-1.816,2.381,-10.668,3,4,1,0,3,1,2,4,1,5,1.154374,0.426378,1.063474,0.684503,0.3397,0.674377,0.357283,0.975948,3.487249,1.526632,2.588669,0,6.061896,0.031683,0.641307,0,0.500102,2.07405,5.307515,-0.84375,0,0,0
0.521,1,-1,0,1,0,1,0,-1,1.258,-1.889,1.416,-0.853,1,0,0,0,0,2,1,0,3,1,0.178381,0.175771,0.397884,0.263554,0.220038,0.107404,0.108485,0.197104,1.122734,0.581241,0.303398,0,1.025094,0.595705,2.291948,0.0958,0,0,0.03125,-0.648397,0,0,0
0.521,1,-4,0,2,0,2,0,-3,2.233,-3.44,0.12,-4.562,1,0,1,1,0,1,0,0,1,0,0.43277,0.342123,0.309558,0.328084,0.287008,0.248824,0.195806,0.326254,1.593763,0.614272,2.524933,0.039184,1.139882,0.209638,0,0,0.114211,1.238696,0.41648,-1.125,0,0,0
0.521,1,-4,1,1,1,1,2,-5,2.796,-1.875,1.934,-2.285,1,0,1,1,0,1,0,0,1,1,0.513238,0.256068,0.155896,0.626257,0.235152,0.464962,0.116342,0.684277,1.23512,1.200961,2.238798,1.807133,0.463547,0,1.015604,0.125636,1.620426,0,0.041667,-0.666667,0,0,0
0.521,1,-1,0,0,0,0,0,0,0,-0.154,0,-0.695,0,0,0,0,0,0,0,0,0,0,0.126299,0.108837,0.06005,0.087173,0.120019,0.050015,0.085686,0.19456,0.477877,0.376356,0.297917,0,0.391389,0,0,0.382303,0.230098,0,0.09499,0,0,0,0
0.521,1,-3,0,1,0,1,0,0,0.049,0,0,-1.824,1,0,0,0,0,0,0,0,1,0,0.084205,0.065242,0.024135,0.043696,0.081763,0.017299,0.071008,0.122317,0.231675,0.266585,1.142233,0,0,0,0,0,0,0,0,-0.479167,0,0,0
0.521,1,-4,0,1,0,2,0,-5,0.474,-3.989,0.647,-0.868,2,0,2,1,0,1,0,0,2,0,0.236655,0.237016,0.314292,0.357123,0.3323,0.247333,0.139787,0.436517,0.937536,0.733977,1.935118,0.040254,0.564442,0,0,0.429439,0,0.506882,0,-0.53125,0,0,0
0.521,1,-3,1,1,0,1,0,-1,1.933,-1.835,1.175,-3.997,1,0,0,0,0,0,0,0,1,1,0.815077,0.553307,0.638744,0.680287,0.445813,0.395644,0.306755,0.600008,2.811542,1.727518,1.339378,0.104808,1.242111,0.097651,0,0.150833,0.05316,0.141354,1.350352,-0.989583,0,0,1
0.521,1,-1,0,1,0,2,0,-2,0,-3.237,0.738,-0.617,0,0,0,0,0,0,0,0,0,0,0.64513,0.141879,0.532246,0.442356,0.130557,0.694469,0.129179,0.211853,2.189088,0.481251,1.218027,0,0.446004,0.12079,0,0.456994,0,0,0,-0.382143,0,0,0
0.521,1,-1,0,2,0,3,0,-3,1.453,-4.06,2.807,-5.287,1,0,0,2,0,2,0,0,2,0,0.860412,0.376059,0.823862,0.554904,0.323216,0.384447,0.204411,0.61918,2.441399,1.211755,1.327828,0,2.123456,1.258806,0.098145,0.775867,0.526824,0,0.583333,-0.518601,0,0,0
0.458,1,-3,0,1,0,1,0,-2,0.207,-2.398,0.598,-2.664,0,0,0,0,0,1,0,1,1,1,0.418513,0.22254,0.190591,0.251767,0.12882,0.112607,0.157119,0.217118,1.521548,0.454556,0,0.785752,0.138814,0,0,1.07001,0.060738,0.111439,0.104167,-0.604167,0,0,0
0.521,2,-4,0,2,0,2,3,-5,0.834,-4.11,0.271,-3.991,1,0,1,1,0,1,0,0,2,0,0.355145,0.18689,0.38487,0.280512,0.191647,0.14465,0.145598,0.398522,1.557255,0.780569,1.621658,0.151824,0.487171,0,0,0.030216,0.247315,0.032616,0,-1.197917,0,0,0
0.5,1,-3,0,1,0,1,0,-1,0.784,-1.644,3.416,-0.628,1,0,2,0,1,2,0,1,2,1,0.579715,0.240206,0.590411,0.558325,0.186937,0.311329,0.170877,0.20079,2.066629,0.473558,1.392072,0,1.330208,0,0.254891,0,0.320717,0,0,-0.69494,0,0,1
0.521,2,-4,0,0,0,0,0,0,4.739,-2.016,4.437,-7.47,0,0,0,0,0,0,0,0,0,0,1.252215,1.200493,1.346513,1.133773,1.808199,0.848256,0.800137,1.178264,4.303916,3.170788,3.082913,0.025407,0.76522,0.352987,3.030971,0,0.140618,0.479046,0.379678,-0.791667,2,0,2
0.521,2,-1,2,1,2,2,3,-1,4.607,-3.627,4.968,-5.097,0,1,0,0,1,0,1,1,0,2,1.236487,0.833538,0.779238,1.189951,0.775494,1.199983,0.53104,1.16707,3.781293,2.586132,0.949724,1.213988,1.295767,0.053112,0.847005,1.028563,0.522718,0.587661,1.277435,-0.727664,0,0,1
0.517,1,-2,2,0,2,0,6,-1,3.504,-5.045,2.029,-7.203,0,0,0,0,0,0,0,0,0,0,1.273102,1.223047,0.601685,0.839379,0.960708,0.704769,0.831236,1.941407,3.851529,3.007877,2.625533,0.77518,1.097094,0.664477,0.453177,0.810644,2.121075,0.817325,1.061594,-1.145833,0,0,0
0.415,4,-3,2,1,1,1,3,-3,3.878,-5.632,2.884,-3.658,0,0,0,0,0,0,0,1,0,1,2.327915,1.214146,1.785588,1.990425,1.077133,1.7404,0.9268,1.067883,8.58959,2.23078,2.776002,0,0.949437,0.063366,0.189938,0.25697,1.260596,0.01932,1.398413,-0.783333,0,0,0
0.521,1,-1,0,0,0,0,0,0,1.582,-4.44,2.836,-1.239,0,0,0,0,0,0,0,0,0,1,1.280307,0.941657,0.772024,0.841578,0.712438,0.539823,0.634828,1.011157,4.556396,2.29891,0.690198,1.222355,0.447028,0.382925,0.272647,0,1.60542,0,0.4375,-0.479167,0,0,0
0.566,1,-3,0,0,0,0,0,0,1.564,-3.422,2.786,-6.691,0,1,0,0,0,0,0,0,0,0,1.171591,0.586344,0.780041,1.202021,0.413896,0.780911,0.500792,1.077015,4.006611,1.322401,2.752738,2.584161,1.470856,0.353119,0.206512,0.290672,1.253136,0.136749,0.359127,-0.4375,0,0,2
0.521,1,-1,0,2,0,2,0,0,3.136,-2.997,0.97,-3.673,0,0,0,0,0,1,0,0,1,0,1.452056,0.704635,1.052365,1.074162,0.406896,1.021129,0.335955,0.847854,4.385677,1.646972,0.459069,0.043182,2.39935,0.272972,1.107435,0.91429,0.423412,0.09642,0.740774,-1.448864,0,0,0
0.521,1,-1,1,1,1,1,0,0,1.325,-5.027,2.698,-1.434,1,1,0,1,1,0,1,1,1,1,0.831734,1.043809,0.646459,0.761905,0.511879,0.321588,0.386077,0.780948,3.239357,2.036043,1.482341,0.496311,0,1.0357,0.747134,0.393452,0.971588,0,0.074877,-0.958333,0,0,0
0.521,2,-3,0,0,0,0,0,-1,1.508,-1.452,1.367,-1.303,0,0,0,1,0,1,1,1,1,1,0.596337,0.382196,0.291279,0.40076,0.29786,0.150678,0.195226,0.395527,1.645108,0.834022,1.009797,0,0.602712,0.19251,0.320171,0.0958,0.658908,0,0.177083,-0.169231,0,0,0
0.521,1,-1,0,1,0,1,0,0,0.344,-1.229,0.282,-2.113,1,0,0,1,0,0,0,0,1,0,0.619719,0.304656,0.586749,0.524325,0.479393,0.23513,0.280433,0.33872,2.163717,0.921402,1.002471,0,0.259767,0.961555,0,0,0,0,0,-0.458333,0,0,0
0.521,1,-1,1,1,0,1,0,0,2.466,-2.062,1.629,-8.108,0,0,0,0,0,0,0,0,1,0,0.979108,0.669131,0.722175,0.983466,0.571311,0.489235,0.528481,0.873712,4.001097,1.992599,0.197566,0.181305,0.102034,0.229392,0.139726,0,1.20323,0.166457,0.477894,-0.555556,0,0,1
